Tidspunkt;Vannføring (m³/s)
2015-06-17 11:00:00Z;1.128
2015-06-18 11:00:00Z;1.09
2015-06-19 11:00:00Z;1.097744
2015-06-20 11:00:00Z;1.024983
2015-06-21 11:00:00Z;0.9472641
2015-06-22 11:00:00Z;0.9235211
2015-06-23 11:00:00Z;0.9664008
2015-06-24 11:00:00Z;1.14181
2015-06-25 11:00:00Z;1.235165
2015-06-26 11:00:00Z;1.1624
2015-06-27 11:00:00Z;1.011231
2015-06-28 11:00:00Z;0.9646428
2015-06-29 11:00:00Z;0.9690202
2015-06-30 11:00:00Z;0.891175
2015-07-01 11:00:00Z;0.8239562
2015-07-02 11:00:00Z;0.9229769
2015-07-03 11:00:00Z;2.125522
2015-07-04 11:00:00Z;1.77908
2015-07-05 11:00:00Z;1.383263
2015-07-06 11:00:00Z;1.078443
2015-07-07 11:00:00Z;0.9750503
2015-07-08 11:00:00Z;0.9044784
2015-07-09 11:00:00Z;0.8256261
2015-07-10 11:00:00Z;0.8389236
2015-07-11 11:00:00Z;0.8216081
2015-07-12 11:00:00Z;0.7419794
2015-07-13 11:00:00Z;0.6946067
2015-07-14 11:00:00Z;0.6868251
2015-07-15 11:00:00Z;0.689451
2015-07-16 11:00:00Z;0.6630465
2015-07-17 11:00:00Z;0.8220059
2015-07-18 11:00:00Z;0.7974465
2015-07-19 11:00:00Z;0.7235434
2015-07-20 11:00:00Z;0.8089219
2015-07-21 11:00:00Z;0.7731543
2015-07-22 11:00:00Z;0.6760437
2015-07-23 11:00:00Z;0.6079669
2015-07-24 11:00:00Z;0.8117639
2015-07-25 11:00:00Z;0.817923
2015-07-26 11:00:00Z;0.7638966
2015-07-27 11:00:00Z;0.7688271
2015-07-28 11:00:00Z;0.7361358
2015-07-29 11:00:00Z;0.6276833
2015-07-30 11:00:00Z;0.6289055
2015-07-31 11:00:00Z;0.6382939
2015-08-01 11:00:00Z;0.5890445
2015-08-02 11:00:00Z;0.5586171
2015-08-03 11:00:00Z;0.5212581
2015-08-04 11:00:00Z;0.4793287
2015-08-05 11:00:00Z;0.4196077
2015-08-06 11:00:00Z;0.4394968
2015-08-07 11:00:00Z;0.4237918
2015-08-08 11:00:00Z;0.4620119
2015-08-09 11:00:00Z;0.4720143
2015-08-10 11:00:00Z;0.4320847
2015-08-11 11:00:00Z;0.3769217
2015-08-12 11:00:00Z;0.4801344
2015-08-13 11:00:00Z;0.6770471
2015-08-14 11:00:00Z;0.6297715
2015-08-15 11:00:00Z;0.5240454
2015-08-16 11:00:00Z;0.4282299
2015-08-17 11:00:00Z;0.3568228
2015-08-18 11:00:00Z;0.2965336
2015-08-19 11:00:00Z;0.2613138
2015-08-20 11:00:00Z;0.2181574
2015-08-21 11:00:00Z;0.1885068
2015-08-22 11:00:00Z;0.1667552
2015-08-23 11:00:00Z;0.1510784
2015-08-24 11:00:00Z;0.1348068
2015-08-25 11:00:00Z;0.1230589
2015-08-26 11:00:00Z;0.1134013
2015-08-27 11:00:00Z;0.1027912
2015-08-28 11:00:00Z;0.09884208
2015-08-29 11:00:00Z;0.2256497
2015-08-30 11:00:00Z;0.8854234
2015-08-31 11:00:00Z;1.544835
2015-09-01 11:00:00Z;1.15007
2015-09-02 11:00:00Z;0.8006331
2015-09-03 11:00:00Z;0.5885324
2015-09-04 11:00:00Z;0.5017233
2015-09-05 11:00:00Z;0.4774761
2015-09-06 11:00:00Z;0.4559554
2015-09-07 11:00:00Z;0.4269251
2015-09-08 11:00:00Z;0.3834989
2015-09-09 11:00:00Z;0.4334751
2015-09-10 11:00:00Z;0.4178585
2015-09-11 11:00:00Z;0.3453213
2015-09-12 11:00:00Z;0.2842349
2015-09-13 11:00:00Z;0.2379694
2015-09-14 11:00:00Z;0.2000116
2015-09-15 11:00:00Z;0.1707187
2015-09-16 11:00:00Z;0.1457998
2015-09-17 11:00:00Z;0.1263427
2015-09-18 11:00:00Z;0.1127971
2015-09-19 11:00:00Z;0.2813073
2015-09-20 11:00:00Z;0.4783128
2015-09-21 11:00:00Z;0.409042
2015-09-22 11:00:00Z;0.3395019
2015-09-23 11:00:00Z;0.2916415
2015-09-24 11:00:00Z;0.2706737
2015-09-25 11:00:00Z;0.2391395
2015-09-26 11:00:00Z;0.6876367
2015-09-27 11:00:00Z;0.7384919
2015-09-28 11:00:00Z;0.5792643
2015-09-29 11:00:00Z;0.9381492
2015-09-30 11:00:00Z;1.569265
2015-10-01 11:00:00Z;1.60695
2015-10-02 11:00:00Z;1.458568
2015-10-03 11:00:00Z;1.18051
2015-10-04 11:00:00Z;0.9267866
2015-10-05 11:00:00Z;0.7163364
2015-10-06 11:00:00Z;0.5482591
2015-10-07 11:00:00Z;0.4225486
2015-10-08 11:00:00Z;0.3346142
2015-10-09 11:00:00Z;0.2688879
2015-10-10 11:00:00Z;0.2201054
2015-10-11 11:00:00Z;0.287869
2015-10-12 11:00:00Z;1.672019
2015-10-13 11:00:00Z;2.742836
2015-10-14 11:00:00Z;2.579103
2015-10-15 11:00:00Z;4.046487
2015-10-16 11:00:00Z;3.721532
2015-10-17 11:00:00Z;2.807809
2015-10-18 11:00:00Z;1.907133
2015-10-19 11:00:00Z;1.720845
2015-10-20 11:00:00Z;1.988911
2015-10-21 11:00:00Z;2.171488
2015-10-22 11:00:00Z;1.511361
2015-10-23 11:00:00Z;1.023334
2015-10-24 11:00:00Z;0.8433658
2015-10-25 11:00:00Z;1.290496
2015-10-26 11:00:00Z;1.428905
2015-10-27 11:00:00Z;1.006545
2015-10-28 11:00:00Z;0.740042
2015-10-29 11:00:00Z;0.5682198
2015-10-30 11:00:00Z;0.4372092
2015-10-31 11:00:00Z;0.3982033
2015-11-01 11:00:00Z;1.329014
2015-11-02 11:00:00Z;1.989637
2015-11-03 11:00:00Z;2.364133
2015-11-04 11:00:00Z;2.344052
2015-11-05 11:00:00Z;1.628274
2015-11-06 11:00:00Z;1.103856
2015-11-07 11:00:00Z;0.7823831
2015-11-08 11:00:00Z;0.8740894
2015-11-09 11:00:00Z;0.8565866
2015-11-10 11:00:00Z;0.7698063
2015-11-11 11:00:00Z;0.7190413
2015-11-12 11:00:00Z;0.5936327
2015-11-13 11:00:00Z;0.4664718
2015-11-14 11:00:00Z;0.3734488
2015-11-15 11:00:00Z;0.3277901
2015-11-16 11:00:00Z;0.2878754
2015-11-17 11:00:00Z;0.2375378
2015-11-18 11:00:00Z;0.2001408
2015-11-19 11:00:00Z;0.1701632
2015-11-20 11:00:00Z;0.1631974
2015-11-21 11:00:00Z;0.1395596
2015-11-22 11:00:00Z;0.1153437
2015-11-23 11:00:00Z;0.1063652
2015-11-24 11:00:00Z;0.1226896
2015-11-25 11:00:00Z;0.1217319
2015-11-26 11:00:00Z;0.1622945
2015-11-27 11:00:00Z;0.2893813
2015-11-28 11:00:00Z;0.3245866
2015-11-29 11:00:00Z;0.3134183
2015-11-30 11:00:00Z;0.2658533
2015-12-01 11:00:00Z;0.2171768
2015-12-02 11:00:00Z;0.1824159
2015-12-03 11:00:00Z;0.1809635
2015-12-04 11:00:00Z;0.2136435
2015-12-05 11:00:00Z;0.217664
2015-12-06 11:00:00Z;0.4826305
2015-12-07 11:00:00Z;0.5280176
2015-12-08 11:00:00Z;0.4149144
2015-12-09 11:00:00Z;0.4627639
2015-12-10 11:00:00Z;0.8361518
2015-12-11 11:00:00Z;0.6157444
2015-12-12 11:00:00Z;0.4199229
2015-12-13 11:00:00Z;0.3017961
2015-12-14 11:00:00Z;0.2416496
2015-12-15 11:00:00Z;0.213142
2015-12-16 11:00:00Z;0.1861392
2015-12-17 11:00:00Z;0.1571831
2015-12-18 11:00:00Z;0.1909803
2015-12-19 11:00:00Z;0.4650744
2015-12-20 11:00:00Z;0.5377303
2015-12-21 11:00:00Z;1.055359
2015-12-22 11:00:00Z;0.7284372
2015-12-23 11:00:00Z;0.6648632
2015-12-24 11:00:00Z;0.6376248
2015-12-25 11:00:00Z;0.9055174
2015-12-26 11:00:00Z;0.7028481
2015-12-27 11:00:00Z;0.5353287
2015-12-28 11:00:00Z;0.4055056
2015-12-29 11:00:00Z;0.3133708
2015-12-30 11:00:00Z;0.2751276
2015-12-31 11:00:00Z;0.2267993
2016-01-01 11:00:00Z;0
2016-01-02 11:00:00Z;0
2016-01-03 11:00:00Z;0
2016-01-04 11:00:00Z;0
2016-01-05 11:00:00Z;0
2016-01-06 11:00:00Z;0
2016-01-07 11:00:00Z;0
2016-01-08 11:00:00Z;0
2016-01-09 11:00:00Z;0
2016-01-10 11:00:00Z;0
2016-01-11 11:00:00Z;0
2016-01-12 11:00:00Z;0
2016-01-13 11:00:00Z;0
2016-01-14 11:00:00Z;0
2016-01-15 11:00:00Z;0
2016-01-16 11:00:00Z;0
2016-01-17 11:00:00Z;0
2016-01-18 11:00:00Z;0
2016-01-19 11:00:00Z;0
2016-01-20 11:00:00Z;0
2016-01-21 11:00:00Z;0
2016-01-22 11:00:00Z;0
2016-01-23 11:00:00Z;0
2016-01-24 11:00:00Z;0
2016-01-25 11:00:00Z;0
2016-01-26 11:00:00Z;0
2016-01-27 11:00:00Z;0
2016-01-28 11:00:00Z;0
2016-01-29 11:00:00Z;0
2016-01-30 11:00:00Z;0
2016-01-31 11:00:00Z;0
2016-02-01 11:00:00Z;0
2016-02-02 11:00:00Z;0
2016-02-03 11:00:00Z;0
2016-02-04 11:00:00Z;0
2016-02-05 11:00:00Z;0
2016-02-06 11:00:00Z;0
2016-02-07 11:00:00Z;0
2016-02-08 11:00:00Z;0
2016-02-09 11:00:00Z;0
2016-02-10 11:00:00Z;0
2016-02-11 11:00:00Z;0
2016-02-12 11:00:00Z;0
2016-02-13 11:00:00Z;0
2016-02-14 11:00:00Z;0
2016-02-15 11:00:00Z;0
2016-02-16 11:00:00Z;0
2016-02-17 11:00:00Z;0
2016-02-18 11:00:00Z;0
2016-02-19 11:00:00Z;0
2016-02-20 11:00:00Z;0
2016-02-21 11:00:00Z;0
2016-02-22 11:00:00Z;0
2016-02-23 11:00:00Z;0
2016-02-24 11:00:00Z;0
2016-02-25 11:00:00Z;0
2016-02-26 11:00:00Z;0
2016-02-27 11:00:00Z;0
2016-02-28 11:00:00Z;0
2016-02-29 11:00:00Z;0
2016-03-01 11:00:00Z;0
2016-03-02 11:00:00Z;0
2016-03-03 11:00:00Z;0
2016-03-04 11:00:00Z;0
2016-03-05 11:00:00Z;0
2016-03-06 11:00:00Z;0
2016-03-07 11:00:00Z;0
2016-03-08 11:00:00Z;0
2016-03-09 11:00:00Z;0
2016-03-10 11:00:00Z;0
2016-03-11 11:00:00Z;0
2016-03-12 11:00:00Z;0
2016-03-13 11:00:00Z;0
2016-03-14 11:00:00Z;0
2016-03-15 11:00:00Z;0
2016-03-16 11:00:00Z;0
2016-03-17 11:00:00Z;0
2016-03-18 11:00:00Z;0
2016-03-19 11:00:00Z;0
2016-03-20 11:00:00Z;0
2016-03-21 11:00:00Z;0
2016-03-22 11:00:00Z;0
2016-03-23 11:00:00Z;0
2016-03-24 11:00:00Z;0
2016-03-25 11:00:00Z;0
2016-03-26 11:00:00Z;0
2016-03-27 11:00:00Z;0
2016-03-28 11:00:00Z;0
2016-03-29 11:00:00Z;0
2016-03-30 11:00:00Z;0
2016-03-31 11:00:00Z;0
2016-04-01 11:00:00Z;0
2016-04-02 11:00:00Z;0
2016-04-03 11:00:00Z;0
2016-04-04 11:00:00Z;0
2016-04-05 11:00:00Z;0
2016-04-06 11:00:00Z;0
2016-04-07 11:00:00Z;0
2016-04-08 11:00:00Z;0
2016-04-09 11:00:00Z;0
2016-04-10 11:00:00Z;0
2016-04-11 11:00:00Z;0
2016-04-12 11:00:00Z;0
2016-04-13 11:00:00Z;0
2016-04-14 11:00:00Z;0
2016-04-15 11:00:00Z;0
2016-04-16 11:00:00Z;0
2016-04-17 11:00:00Z;0
2016-04-18 11:00:00Z;0
2016-04-19 11:00:00Z;0
2016-04-20 11:00:00Z;0
2016-04-21 11:00:00Z;0
2016-04-22 11:00:00Z;0
2016-04-23 11:00:00Z;0.04479773
2016-04-24 11:00:00Z;0.04363518
2016-04-25 11:00:00Z;0.0415688
2016-04-26 11:00:00Z;0.03902761
2016-04-27 11:00:00Z;0.0415353
2016-04-28 11:00:00Z;0.05345648
2016-04-29 11:00:00Z;0.08806423
2016-04-30 11:00:00Z;0.1674259
2016-05-01 11:00:00Z;0.2352866
2016-05-02 11:00:00Z;0.2865995
2016-05-03 11:00:00Z;0.3546687
2016-05-04 11:00:00Z;0.5632294
2016-05-05 11:00:00Z;1.074726
2016-05-06 11:00:00Z;1.35213
2016-05-07 11:00:00Z;2.143804
2016-05-08 11:00:00Z;2.524487
2016-05-09 11:00:00Z;2.60243
2016-05-10 11:00:00Z;2.036942
2016-05-11 11:00:00Z;1.47485
2016-05-12 11:00:00Z;1.217754
2016-05-13 11:00:00Z;1.096867
2016-05-14 11:00:00Z;0.9305113
2016-05-15 11:00:00Z;0.8920653
2016-05-16 11:00:00Z;0.8882151
2016-05-17 11:00:00Z;0.9961622
2016-05-18 11:00:00Z;0.9133554
2016-05-19 11:00:00Z;0.7608376
2016-05-20 11:00:00Z;0.6017921
2016-05-21 11:00:00Z;0.5333389
2016-05-22 11:00:00Z;0.6863555
2016-05-23 11:00:00Z;1.045007
2016-05-24 11:00:00Z;1.818269
2016-05-25 11:00:00Z;2.150881
2016-05-26 11:00:00Z;1.854354
2016-05-27 11:00:00Z;1.604432
2016-05-28 11:00:00Z;1.694224
2016-05-29 11:00:00Z;1.717638
2016-05-30 11:00:00Z;1.751143
2016-05-31 11:00:00Z;1.705585
2016-06-01 11:00:00Z;1.557359
2016-06-02 11:00:00Z;1.376359
2016-06-03 11:00:00Z;1.294007
2016-06-04 11:00:00Z;1.169281
2016-06-05 11:00:00Z;0.94075
2016-06-06 11:00:00Z;0.768397
2016-06-07 11:00:00Z;1.173828
2016-06-08 11:00:00Z;1.527789
2016-06-09 11:00:00Z;1.291206
2016-06-10 11:00:00Z;0.9880884
2016-06-11 11:00:00Z;0.8385737
2016-06-12 11:00:00Z;0.7448713
2016-06-13 11:00:00Z;0.6795015
2016-06-14 11:00:00Z;0.6539892
2016-06-15 11:00:00Z;0.6860387
2016-06-16 11:00:00Z;0.6869825
2016-06-17 11:00:00Z;0.7363858
2016-06-18 11:00:00Z;0.8664061
2016-06-19 11:00:00Z;1.06762
2016-06-20 11:00:00Z;1.076165
2016-06-21 11:00:00Z;1.109762
2016-06-22 11:00:00Z;2.076845
2016-06-23 11:00:00Z;2.0684
2016-06-24 11:00:00Z;1.858292
2016-06-25 11:00:00Z;1.50381
2016-06-26 11:00:00Z;1.115365
2016-06-27 11:00:00Z;0.9032766
2016-06-28 11:00:00Z;0.8607626
2016-06-29 11:00:00Z;0.9365883
2016-06-30 11:00:00Z;0.881072
2016-07-01 11:00:00Z;0.7820177
2016-07-02 11:00:00Z;0.7270676
2016-07-03 11:00:00Z;0.7653662
2016-07-04 11:00:00Z;0.6960282
2016-07-05 11:00:00Z;0.5969512
2016-07-06 11:00:00Z;0.631963
2016-07-07 11:00:00Z;0.6261007
2016-07-08 11:00:00Z;0.5481335
2016-07-09 11:00:00Z;0.4817003
2016-07-10 11:00:00Z;0.4346962
2016-07-11 11:00:00Z;0.4270188
2016-07-12 11:00:00Z;0.3963808
2016-07-13 11:00:00Z;0.3624683
2016-07-14 11:00:00Z;0.329839
2016-07-15 11:00:00Z;0.2912003
2016-07-16 11:00:00Z;0.2815769
2016-07-17 11:00:00Z;1.288261
2016-07-18 11:00:00Z;1.863682
2016-07-19 11:00:00Z;1.457881
2016-07-20 11:00:00Z;1.116258
2016-07-21 11:00:00Z;0.8171182
2016-07-22 11:00:00Z;0.6314809
2016-07-23 11:00:00Z;0.5112566
2016-07-24 11:00:00Z;0.4444273
2016-07-25 11:00:00Z;0.4047164
2016-07-26 11:00:00Z;0.3680061
2016-07-27 11:00:00Z;0.4102574
2016-07-28 11:00:00Z;0.3629682
2016-07-29 11:00:00Z;0.3219672
2016-07-30 11:00:00Z;0.2722754
2016-07-31 11:00:00Z;0.2351219
2016-08-01 11:00:00Z;0.2680527
2016-08-02 11:00:00Z;0.4196387
2016-08-03 11:00:00Z;0.3922837
2016-08-04 11:00:00Z;0.3286571
2016-08-05 11:00:00Z;0.2771997
2016-08-06 11:00:00Z;0.2358889
2016-08-07 11:00:00Z;0.2150682
2016-08-08 11:00:00Z;0.2082892
2016-08-09 11:00:00Z;0.3143423
2016-08-10 11:00:00Z;0.3010154
2016-08-11 11:00:00Z;0.2547392
2016-08-12 11:00:00Z;0.2372782
2016-08-13 11:00:00Z;0.2122092
2016-08-14 11:00:00Z;0.1796236
2016-08-15 11:00:00Z;0.1572029
2016-08-16 11:00:00Z;0.1324199
2016-08-17 11:00:00Z;0.1148346
2016-08-18 11:00:00Z;0.100958
2016-08-19 11:00:00Z;0.0888493
2016-08-20 11:00:00Z;0.0790282
2016-08-21 11:00:00Z;0.07097243
2016-08-22 11:00:00Z;0.0637031
2016-08-23 11:00:00Z;0.05621229
2016-08-24 11:00:00Z;0.04942898
2016-08-25 11:00:00Z;0.0436843
2016-08-26 11:00:00Z;0.03797862
2016-08-27 11:00:00Z;0.02969107
2016-08-28 11:00:00Z;0.02581394
2016-08-29 11:00:00Z;0.1082766
2016-08-30 11:00:00Z;0.2827264
2016-08-31 11:00:00Z;0.7045728
2016-09-01 11:00:00Z;2.097494
2016-09-02 11:00:00Z;2.018332
2016-09-03 11:00:00Z;1.321103
2016-09-04 11:00:00Z;1.246328
2016-09-05 11:00:00Z;1.057248
2016-09-06 11:00:00Z;0.8135635
2016-09-07 11:00:00Z;1.589501
2016-09-08 11:00:00Z;1.461391
2016-09-09 11:00:00Z;1.033998
2016-09-10 11:00:00Z;0.8709576
2016-09-11 11:00:00Z;0.8256547
2016-09-12 11:00:00Z;1.195416
2016-09-13 11:00:00Z;0.907714
2016-09-14 11:00:00Z;0.6840001
2016-09-15 11:00:00Z;0.7068001
2016-09-16 11:00:00Z;0.5530598
2016-09-17 11:00:00Z;0.4316446
2016-09-18 11:00:00Z;0.4514157
2016-09-19 11:00:00Z;0.4377616
2016-09-20 11:00:00Z;0.5036594
2016-09-21 11:00:00Z;0.4306313
2016-09-22 11:00:00Z;0.3537022
2016-09-23 11:00:00Z;0.2935362
2016-09-24 11:00:00Z;0.2503877
2016-09-25 11:00:00Z;0.2570221
2016-09-26 11:00:00Z;0.3697723
2016-09-27 11:00:00Z;0.3242441
2016-09-28 11:00:00Z;0.2881299
2016-09-29 11:00:00Z;0.3064274
2016-09-30 11:00:00Z;0.3221053
2016-10-01 11:00:00Z;0.6653801
2016-10-02 11:00:00Z;0.8562921
2016-10-03 11:00:00Z;0.8416466
2016-10-04 11:00:00Z;0.7090344
2016-10-05 11:00:00Z;0.6043445
2016-10-06 11:00:00Z;0.7176225
2016-10-07 11:00:00Z;0.6765519
2016-10-08 11:00:00Z;0.5810123
2016-10-09 11:00:00Z;0.4893867
2016-10-10 11:00:00Z;0.408272
2016-10-11 11:00:00Z;0.3473656
2016-10-12 11:00:00Z;0.3076632
2016-10-13 11:00:00Z;0.2921592
2016-10-14 11:00:00Z;0.2594945
2016-10-15 11:00:00Z;0.2333504
2016-10-16 11:00:00Z;0.201248
2016-10-17 11:00:00Z;0.1791243
2016-10-18 11:00:00Z;0.1553212
2016-10-19 11:00:00Z;0.1442937
2016-10-20 11:00:00Z;0.1351204
2016-10-21 11:00:00Z;0.1280676
2016-10-22 11:00:00Z;0.1222689
2016-10-23 11:00:00Z;0.1172376
2016-10-24 11:00:00Z;0.1109524
2016-10-25 11:00:00Z;0.1090449
2016-10-26 11:00:00Z;0.1050852
2016-10-27 11:00:00Z;0.1033448
2016-10-28 11:00:00Z;0.1304616
2016-10-29 11:00:00Z;0.142196
2016-10-30 11:00:00Z;0.1436705
2016-10-31 11:00:00Z;0.1425229
2016-11-01 11:00:00Z;0.137142
2016-11-02 11:00:00Z;0.1205529
2016-11-03 11:00:00Z;0.1048218
2016-11-04 11:00:00Z;0.08591637
2016-11-05 11:00:00Z;0.07022867
2016-11-06 11:00:00Z;0.05955461
2016-11-07 11:00:00Z;0.05069204
2016-11-08 11:00:00Z;0.04285628
2016-11-09 11:00:00Z;0.03580965
2016-11-10 11:00:00Z;0.0306382
2016-11-11 11:00:00Z;0.02664021
2016-11-12 11:00:00Z;0.02572604
2016-11-13 11:00:00Z;0.06114259
2016-11-14 11:00:00Z;0.2247489
2016-11-15 11:00:00Z;0.6760804
2016-11-16 11:00:00Z;1.058209
2016-11-17 11:00:00Z;0.7988965
2016-11-18 11:00:00Z;0.5889783
2016-11-19 11:00:00Z;0.4512524
2016-11-20 11:00:00Z;0.397085
2016-11-21 11:00:00Z;0.3160606
2016-11-22 11:00:00Z;0.2526967
2016-11-23 11:00:00Z;0.2093416
2016-11-24 11:00:00Z;0.1868565
2016-11-25 11:00:00Z;0.1641005
2016-11-26 11:00:00Z;0.174184
2016-11-27 11:00:00Z;0.1752625
2016-11-28 11:00:00Z;0.1704745
2016-11-29 11:00:00Z;0.3603016
2016-11-30 11:00:00Z;0.8550621
2016-12-01 11:00:00Z;0.7661603
2016-12-02 11:00:00Z;0.6120138
2016-12-03 11:00:00Z;0.487365
2016-12-04 11:00:00Z;0.4730767
2016-12-05 11:00:00Z;0.4258796
2016-12-06 11:00:00Z;0.4320503
2016-12-07 11:00:00Z;0.651485
2016-12-08 11:00:00Z;0.5777853
2016-12-09 11:00:00Z;0.5082019
2016-12-10 11:00:00Z;0.437391
2016-12-11 11:00:00Z;0.3680774
2016-12-12 11:00:00Z;0.3586651
2016-12-13 11:00:00Z;0.3067158
2016-12-14 11:00:00Z;0.3100022
2016-12-15 11:00:00Z;0.5619541
2016-12-16 11:00:00Z;1.024276
2016-12-17 11:00:00Z;3.083473
2016-12-18 11:00:00Z;3.903028
2016-12-19 11:00:00Z;5.495897
2016-12-20 11:00:00Z;4.685189
2016-12-21 11:00:00Z;2.76993
2016-12-22 11:00:00Z;2.162065
2016-12-23 11:00:00Z;1.590382
2016-12-24 11:00:00Z;1.073473
2016-12-25 11:00:00Z;0.8074604
2016-12-26 11:00:00Z;0.7258706
2016-12-27 11:00:00Z;0.7401223
2016-12-28 11:00:00Z;0.7298918
2016-12-29 11:00:00Z;1.03452
2016-12-30 11:00:00Z;1.096013
2016-12-31 11:00:00Z;1.03892
2017-01-01 11:00:00Z;0.8112978
2017-01-02 11:00:00Z;0.6334221
2017-01-03 11:00:00Z;0.5004204
2017-01-04 11:00:00Z;0.3882638
2017-01-05 11:00:00Z;0.3090243
2017-01-06 11:00:00Z;0.3251051
2017-01-07 11:00:00Z;0.3979892
2017-01-08 11:00:00Z;0.5801917
2017-01-09 11:00:00Z;0.7178503
2017-01-10 11:00:00Z;0.5215881
2017-01-11 11:00:00Z;0.3884283
2017-01-12 11:00:00Z;0.3176801
2017-01-13 11:00:00Z;0.2552613
2017-01-14 11:00:00Z;0.2136435
2017-01-15 11:00:00Z;0.1720336
2017-01-16 11:00:00Z;0.1429028
2017-01-17 11:00:00Z;0.2719051
2017-01-18 11:00:00Z;0.5174309
2017-01-19 11:00:00Z;0.9127598
2017-01-20 11:00:00Z;0.7296606
2017-01-21 11:00:00Z;0.6048157
2017-01-22 11:00:00Z;0.52991
2017-01-23 11:00:00Z;0.4841353
2017-01-24 11:00:00Z;0.4399032
2017-01-25 11:00:00Z;0.90668
2017-01-26 11:00:00Z;2.176055
2017-01-27 11:00:00Z;3.645401
2017-01-28 11:00:00Z;3.297624
2017-01-29 11:00:00Z;3.349791
2017-01-30 11:00:00Z;2.149971
2017-01-31 11:00:00Z;1.628308
2017-02-01 11:00:00Z;1.28054
2017-02-02 11:00:00Z;1.029934
2017-02-03 11:00:00Z;0.7730563
2017-02-04 11:00:00Z;0.5978637
2017-02-05 11:00:00Z;0.4780929
2017-02-06 11:00:00Z;0.3886046
2017-02-07 11:00:00Z;0.3235378
2017-02-08 11:00:00Z;0.2749863
2017-02-09 11:00:00Z;0.2358707
2017-02-10 11:00:00Z;0.2078159
2017-02-11 11:00:00Z;0.1892199
2017-02-12 11:00:00Z;0.4954866
2017-02-13 11:00:00Z;1.449479
2017-02-14 11:00:00Z;1.765345
2017-02-15 11:00:00Z;1.594901
2017-02-16 11:00:00Z;1.676074
2017-02-17 11:00:00Z;1.877005
2017-02-18 11:00:00Z;1.548549
2017-02-19 11:00:00Z;1.132674
2017-02-20 11:00:00Z;0.8657942
2017-02-21 11:00:00Z;0.670275
2017-02-22 11:00:00Z;0.5449163
2017-02-23 11:00:00Z;0.4655589
2017-02-24 11:00:00Z;0.4065621
2017-02-25 11:00:00Z;0.3587125
2017-02-26 11:00:00Z;0.3150199
2017-02-27 11:00:00Z;0.2734101
2017-02-28 11:00:00Z;0.2422044
2017-03-01 11:00:00Z;0.2146182
2017-03-02 11:00:00Z;0.1853689
2017-03-03 11:00:00Z;0.163007
2017-03-04 11:00:00Z;0.1456599
2017-03-05 11:00:00Z;0.1325882
2017-03-06 11:00:00Z;0.123975
2017-03-07 11:00:00Z;0.116774
2017-03-08 11:00:00Z;0.1088168
2017-03-09 11:00:00Z;0.1056324
2017-03-10 11:00:00Z;0.1215544
2017-03-11 11:00:00Z;0.1501987
2017-03-12 11:00:00Z;0.1577896
2017-03-13 11:00:00Z;0.1543257
2017-03-14 11:00:00Z;0.2127411
2017-03-15 11:00:00Z;0.3301127
2017-03-16 11:00:00Z;0.4122642
2017-03-17 11:00:00Z;0.4306504
2017-03-18 11:00:00Z;0.4169655
2017-03-19 11:00:00Z;0.3785786
2017-03-20 11:00:00Z;0.326612
2017-03-21 11:00:00Z;0.2736575
2017-03-22 11:00:00Z;0.2380801
2017-03-23 11:00:00Z;0.2214945
2017-03-24 11:00:00Z;0.2259556
2017-03-25 11:00:00Z;0.2895221
2017-03-26 11:00:00Z;0.4579152
2017-03-27 11:00:00Z;0.4846747
2017-03-28 11:00:00Z;0.3062495
2017-03-29 11:00:00Z;0.2583012
2017-03-30 11:00:00Z;0.228836
2017-03-31 11:00:00Z;0.2022815
2017-04-01 11:00:00Z;0.1775816
2017-04-02 11:00:00Z;0.1546449
2017-04-03 11:00:00Z;0.2082019
2017-04-04 11:00:00Z;1.584418
2017-04-05 11:00:00Z;2.851824
2017-04-06 11:00:00Z;1.802575
2017-04-07 11:00:00Z;1.376649
2017-04-08 11:00:00Z;1.127323
2017-04-09 11:00:00Z;0.9249425
2017-04-10 11:00:00Z;0.7614307
2017-04-11 11:00:00Z;0.6062648
2017-04-12 11:00:00Z;0.5073285
2017-04-13 11:00:00Z;0.4133887
2017-04-14 11:00:00Z;0.3390235
2017-04-15 11:00:00Z;0.2865089
2017-04-16 11:00:00Z;0.2438604
2017-04-17 11:00:00Z;0.2124795
2017-04-18 11:00:00Z;0.2216082
2017-04-19 11:00:00Z;0.2272009
2017-04-20 11:00:00Z;0.3282128
2017-04-21 11:00:00Z;0.4653952
2017-04-22 11:00:00Z;0.5075852
2017-04-23 11:00:00Z;0.5069791
2017-04-24 11:00:00Z;0.4787494
2017-04-25 11:00:00Z;0.4363073
2017-04-26 11:00:00Z;0.3892521
2017-04-27 11:00:00Z;0.3423809
2017-04-28 11:00:00Z;0.2960188
2017-04-29 11:00:00Z;0.2560697
2017-04-30 11:00:00Z;0.2240766
2017-05-01 11:00:00Z;0.2178698
2017-05-02 11:00:00Z;0.2320001
2017-05-03 11:00:00Z;0.2124978
2017-05-04 11:00:00Z;0.2576145
2017-05-05 11:00:00Z;0.6706988
2017-05-06 11:00:00Z;0.9803362
2017-05-07 11:00:00Z;0.8851342
2017-05-08 11:00:00Z;0.7379204
2017-05-09 11:00:00Z;0.6058136
2017-05-10 11:00:00Z;0.5017784
